Test File           2024-12-08
D9697751642397225   T   3         2024-12-08 23:19:35 
D9697751642397225   T   4         2024-12-08 23:19:35 
D9697751642397225   T   5         2024-12-08 23:19:35 
D9697751642397225   T   6         2024-12-08 23:19:35 
D9697751642397225   T   7         2024-12-08 23:19:35 
D9697751642397225   T   8         2024-12-08 23:19:35 
D9697751642397225   T   9         2024-12-08 23:19:35 
D0035614831808994   T   0         2024-12-08 23:19:35 
D0035614831808994   T   1         2024-12-08 23:19:35 
D0035614831808994   T   2         2024-12-08 23:19:35 
D0035614831808994   T   3         2024-12-08 23:19:35 
D0035614831808994   T   4         2024-12-08 23:19:35 
D0035614831808994   T   5         2024-12-08 23:19:35 
D0035614831808994   T   6         2024-12-08 23:19:35 
D0035614831808994   T   7         2024-12-08 23:19:35 
D0035614831808994   T   8         2024-12-08 23:19:35 
D0035614831808994   T   9         2024-12-08 23:19:35 
D7832336035709769   T   0         2024-12-08 23:19:35 
D7832336035709769   T   1         2024-12-08 23:19:35 
D7832336035709769   T   2         2024-12-08 23:19:35 
D7832336035709769   T   3         2024-12-08 23:19:35 
D7832336035709769   T   4         2024-12-08 23:19:35 
D7832336035709769   T   5         2024-12-08 23:19:35 
D7832336035709769   T   6         2024-12-08 23:19:35 
D7832336035709769   T   7         2024-12-08 23:19:35 
D7832336035709769   T   8         2024-12-08 23:19:35 
D7832336035709769   T   9         2024-12-08 23:19:35 
D6536214015642927   T   0         2024-12-08 23:19:35 
D6536214015642927   T   1         2024-12-08 23:19:35 
D6536214015642927   T   2         2024-12-08 23:19:35 
D6536214015642927   T   3         2024-12-08 23:19:35 
D6536214015642927   T   4         2024-12-08 23:19:35 
D6536214015642927   T   5         2024-12-08 23:19:35 
D6536214015642927   T   6         2024-12-08 23:19:35 
D6536214015642927   T   7         2024-12-08 23:19:35 
D6536214015642927   T   8         2024-12-08 23:19:35 
D6536214015642927   T   9         2024-12-08 23:19:35 
D3330645101620731   T   0         2024-12-08 23:19:35 
D3330645101620731   T   1         2024-12-08 23:19:35 
D3330645101620731   T   2         2024-12-08 23:19:35 
D3330645101620731   T   3         2024-12-08 23:19:35 
D3330645101620731   T   4         2024-12-08 23:19:35 
D3330645101620731   T   5         2024-12-08 23:19:35 
D3330645101620731   T   6         2024-12-08 23:19:35 
D3330645101620731   T   7         2024-12-08 23:19:35 
D3330645101620731   T   8         2024-12-08 23:19:35 
D3330645101620731   T   9         2024-12-08 23:19:35 
D6207415217676181   T   0         2024-12-08 23:19:35 
D6207415217676181   T   1         2024-12-08 23:19:35 
D6207415217676181   T   2         2024-12-08 23:19:35 
D6207415217676181   T   3         2024-12-08 23:19:35 
D6207415217676181   T   4         2024-12-08 23:19:35 
D6207415217676181   T   5         2024-12-08 23:19:35 
D6207415217676181   T   6         2024-12-08 23:19:35 
D6207415217676181   T   7         2024-12-08 23:19:35 
D6207415217676181   T   8         2024-12-08 23:19:35 
D6207415217676181   T   9         2024-12-08 23:19:35 
D8940172186263145   T   0         2024-12-08 23:19:35 
D8940172186263145   T   1         2024-12-08 23:19:35 
D8940172186263145   T   2         2024-12-08 23:19:35 
D8940172186263145   T   3         2024-12-08 23:19:35 
D8940172186263145   T   4         2024-12-08 23:19:35 
D8940172186263145   T   5         2024-12-08 23:19:35 
D8940172186263145   T   6         2024-12-08 23:19:35 
D8940172186263145   T   7         2024-12-08 23:19:35 
D8940172186263145   T   8         2024-12-08 23:19:35 
D8940172186263145   T   9         2024-12-08 23:19:35 
D0527199952015509   T   0         2024-12-08 23:19:35 
D0527199952015509   T   1         2024-12-08 23:19:35 
D0527199952015509   T   2         2024-12-08 23:19:35 
D0527199952015509   T   3         2024-12-08 23:19:35 
D0527199952015509   T   4         2024-12-08 23:19:35 
D0527199952015509   T   5         2024-12-08 23:19:35 
D0527199952015509   T   6         2024-12-08 23:19:35 
D0527199952015509   T   7         2024-12-08 23:19:35 
D0527199952015509   T   8         2024-12-08 23:19:35 
D0527199952015509   T   9         2024-12-08 23:19:35 
D6862996490219034   T   0         2024-12-08 23:19:35 
D6862996490219034   T   1         2024-12-08 23:19:35 
D6862996490219034   T   2         2024-12-08 23:19:35 
D6862996490219034   T   3         2024-12-08 23:19:35 
D6862996490219034   T   4         2024-12-08 23:19:35 
D6862996490219034   T   5         2024-12-08 23:19:35 
D6862996490219034   T   6         2024-12-08 23:19:35 
D6862996490219034   T   7         2024-12-08 23:19:35 
D6862996490219034   T   8         2024-12-08 23:19:35 
D6862996490219034   T   9         2024-12-08 23:19:35 
D9647740542855543   T   0         2024-12-08 23:19:35 
D9647740542855543   T   1         2024-12-08 23:19:35 
D9647740542855543   T   2         2024-12-08 23:19:35 
D9647740542855543   T   3         2024-12-08 23:19:35 
D9647740542855543   T   4         2024-12-08 23:19:35 
D9647740542855543   T   5         2024-12-08 23:19:35 
D9647740542855543   T   6         2024-12-08 23:19:35 
D9647740542855543   T   7         2024-12-08 23:19:35 
D9647740542855543   T   8         2024-12-08 23:19:35 
D9647740542855543   T   9         2024-12-08 23:19:35 
D5713995213954152   T   0         2024-12-08 23:19:35 
D5713995213954152   T   1         2024-12-08 23:19:35 
D5713995213954152   T   2         2024-12-08 23:19:35 
D5713995213954152   T   3         2024-12-08 23:19:35 
D5713995213954152   T   4         2024-12-08 23:19:35 
D5713995213954152   T   5         2024-12-08 23:19:35 
D5713995213954152   T   6         2024-12-08 23:19:35 
D5713995213954152   T   7         2024-12-08 23:19:35 
D5713995213954152   T   8         2024-12-08 23:19:35 
D5713995213954152   T   9         2024-12-08 23:19:35 
D2836138698665297   T   0         2024-12-08 23:19:35 
D2836138698665297   T   1         2024-12-08 23:19:35 
D2836138698665297   T   2         2024-12-08 23:19:35 
D2836138698665297   T   3         2024-12-08 23:19:35 
D2836138698665297   T   4         2024-12-08 23:19:35 
D2836138698665297   T   5         2024-12-08 23:19:35 
D2836138698665297   T   6         2024-12-08 23:19:35 
D2836138698665297   T   7         2024-12-08 23:19:35 
D2836138698665297   T   8         2024-12-08 23:19:35 
D2836138698665297   T   9         2024-12-08 23:19:35 
D9606129062173178   T   0         2024-12-08 23:19:35 
D9606129062173178   T   1         2024-12-08 23:19:35 
D9606129062173178   T   2         2024-12-08 23:19:35 
D9606129062173178   T   3         2024-12-08 23:19:35 
D9606129062173178   T   4         2024-12-08 23:19:35 
D9606129062173178   T   5         2024-12-08 23:19:35 
D9606129062173178   T   6         2024-12-08 23:19:35 
D9606129062173178   T   7         2024-12-08 23:19:35 
D9606129062173178   T   8         2024-12-08 23:19:35 
D9606129062173178   T   9         2024-12-08 23:19:35 
D5988409590019331   T   0         2024-12-08 23:19:35 
D5988409590019331   T   1         2024-12-08 23:19:35 
D5988409590019331   T   2         2024-12-08 23:19:35 
D5988409590019331   T   3         2024-12-08 23:19:35 
D5988409590019331   T   4         2024-12-08 23:19:35 
D5988409590019331   T   5         2024-12-08 23:19:35 
D5988409590019331   T   6         2024-12-08 23:19:35 
D5988409590019331   T   7         2024-12-08 23:19:35 
D5988409590019331   T   8         2024-12-08 23:19:35 
D5988409590019331   T   9         2024-12-08 23:19:35 
D1541413631449780   T   0         2024-12-08 23:19:35 
D1541413631449780   T   1         2024-12-08 23:19:35 
D1541413631449780   T   2         2024-12-08 23:19:35 
D1541413631449780   T   3         2024-12-08 23:19:35 
D1541413631449780   T   4         2024-12-08 23:19:35 
D1541413631449780   T   5         2024-12-08 23:19:35 
D1541413631449780   T   6         2024-12-08 23:19:35 
D1541413631449780   T   7         2024-12-08 23:19:35 
D1541413631449780   T   8         2024-12-08 23:19:35 
D1541413631449780   T   9         2024-12-08 23:19:35 
D3554183896292571   T   0         2024-12-08 23:19:35 
D3554183896292571   T   1         2024-12-08 23:19:35 
D3554183896292571   T   2         2024-12-08 23:19:35 
D3554183896292571   T   3         2024-12-08 23:19:35 
D3554183896292571   T   4         2024-12-08 23:19:35 
D3554183896292571   T   5         2024-12-08 23:19:35 
D3554183896292571   T   6         2024-12-08 23:19:35 
D3554183896292571   T   7         2024-12-08 23:19:35 
D3554183896292571   T   8         2024-12-08 23:19:35 
D3554183896292571   T   9         2024-12-08 23:19:35 
D6982659846133839   T   0         2024-12-08 23:19:35 
D6982659846133839   T   1         2024-12-08 23:19:35 
D6982659846133839   T   2         2024-12-08 23:19:35 
D6982659846133839   T   3         2024-12-08 23:19:35 
D6982659846133839   T   4         2024-12-08 23:19:35 
D6982659846133839   T   5         2024-12-08 23:19:35 
D6982659846133839   T   6         2024-12-08 23:19:35 
D6982659846133839   T   7         2024-12-08 23:19:35 
D6982659846133839   T   8         2024-12-08 23:19:35 
D6982659846133839   T   9         2024-12-08 23:19:35 
D2193367840522752   T   0         2024-12-08 23:19:35 
D2193367840522752   T   1         2024-12-08 23:19:35 
D2193367840522752   T   2         2024-12-08 23:19:35 
D2193367840522752   T   3         2024-12-08 23:19:35 
D2193367840522752   T   4         2024-12-08 23:19:35 
D2193367840522752   T   5         2024-12-08 23:19:35 
D2193367840522752   T   6         2024-12-08 23:19:35 
D2193367840522752   T   7         2024-12-08 23:19:35 
D2193367840522752   T   8         2024-12-08 23:19:35 
D2193367840522752   T   9         2024-12-08 23:19:35 
D4088894816361243   T   0         2024-12-08 23:19:35 
D4088894816361243   T   1         2024-12-08 23:19:35 
D4088894816361243   T   2         2024-12-08 23:19:35 
D4088894816361243   T   3         2024-12-08 23:19:35 
D4088894816361243   T   4         2024-12-08 23:19:35 
D4088894816361243   T   5         2024-12-08 23:19:35 
D4088894816361243   T   6         2024-12-08 23:19:35 
D4088894816361243   T   7         2024-12-08 23:19:35 
D4088894816361243   T   8         2024-12-08 23:19:35 
D4088894816361243   T   9         2024-12-08 23:19:35 
D5156294013096623   T   0         2024-12-08 23:19:35 
D5156294013096623   T   1         2024-12-08 23:19:35 
D5156294013096623   T   2         2024-12-08 23:19:35 
D5156294013096623   T   3         2024-12-08 23:19:35 
D5156294013096623   T   4         2024-12-08 23:19:35 
D5156294013096623   T   5         2024-12-08 23:19:35 
D5156294013096623   T   6         2024-12-08 23:19:35 
D5156294013096623   T   7         2024-12-08 23:19:35 
D5156294013096623   T   8         2024-12-08 23:19:35 
D5156294013096623   T   9         2024-12-08 23:19:35 
D7275043217042913   T   0         2024-12-08 23:19:35 
D7275043217042913   T   1         2024-12-08 23:19:35 
D7275043217042913   T   2         2024-12-08 23:19:35 
D7275043217042913   T   3         2024-12-08 23:19:35 
D7275043217042913   T   4         2024-12-08 23:19:35 
D7275043217042913   T   5         2024-12-08 23:19:35 
D7275043217042913   T   6         2024-12-08 23:19:35 
D7275043217042913   T   7         2024-12-08 23:19:35 
D7275043217042913   T   8         2024-12-08 23:19:35 
D7275043217042913   T   9         2024-12-08 23:19:35 
D2159908700112003   T   0         2024-12-08 23:19:35 
D2159908700112003   T   1         2024-12-08 23:19:35 
D2159908700112003   T   2         2024-12-08 23:19:35 
D2159908700112003   T   3         2024-12-08 23:19:35 
D2159908700112003   T   4         2024-12-08 23:19:35 
D2159908700112003   T   5         2024-12-08 23:19:35 
D2159908700112003   T   6         2024-12-08 23:19:35 
D2159908700112003   T   7         2024-12-08 23:19:35 
D2159908700112003   T   8         2024-12-08 23:19:35 
D2159908700112003   T   9         2024-12-08 23:19:35 
D7884760446858654   T   0         2024-12-08 23:19:35 
D7884760446858654   T   1         2024-12-08 23:19:35 
D7884760446858654   T   2         2024-12-08 23:19:35 
D7884760446858654   T   3         2024-12-08 23:19:35 
D7884760446858654   T   4         2024-12-08 23:19:35 
D7884760446858654   T   5         2024-12-08 23:19:35 
D7884760446858654   T   6         2024-12-08 23:19:35 
D7884760446858654   T   7         2024-12-08 23:19:35 
D7884760446858654   T   8         2024-12-08 23:19:35 
D7884760446858654   T   9         2024-12-08 23:19:35 
D4698445028162503   T   0         2024-12-08 23:19:35 
D4698445028162503   T   1         2024-12-08 23:19:35 
D4698445028162503   T   2         2024-12-08 23:19:35 
D4698445028162503   T   3         2024-12-08 23:19:35 
D4698445028162503   T   4         2024-12-08 23:19:35 
D4698445028162503   T   5         2024-12-08 23:19:35 
D4698445028162503   T   6         2024-12-08 23:19:35 
D4698445028162503   T   7         2024-12-08 23:19:35 
D4698445028162503   T   8         2024-12-08 23:19:35 
D4698445028162503   T   9         2024-12-08 23:19:35 
D1478022756901756   T   0         2024-12-08 23:19:35 
D1478022756901756   T   1         2024-12-08 23:19:35 
D1478022756901756   T   2         2024-12-08 23:19:35 
D1478022756901756   T   3         2024-12-08 23:19:35 
D1478022756901756   T   4         2024-12-08 23:19:35 
D1478022756901756   T   5         2024-12-08 23:19:35 
D1478022756901756   T   6         2024-12-08 23:19:35 
D1478022756901756   T   7         2024-12-08 23:19:35 
D1478022756901756   T   8         2024-12-08 23:19:35 
D1478022756901756   T   9         2024-12-08 23:19:35 
D7817403998357272   T   0         2024-12-08 23:19:35 
D7817403998357272   T   1         2024-12-08 23:19:35 
D7817403998357272   T   2         2024-12-08 23:19:35 
D7817403998357272   T   3         2024-12-08 23:19:35 
D7817403998357272   T   4         2024-12-08 23:19:35 
D7817403998357272   T   5         2024-12-08 23:19:35 
D7817403998357272   T   6         2024-12-08 23:19:35 
D7817403998357272   T   7         2024-12-08 23:19:35 
D7817403998357272   T   8         2024-12-08 23:19:35 
D7817403998357272   T   9         2024-12-08 23:19:35 
D1839197039238367   T   0         2024-12-08 23:19:35 
D1839197039238367   T   1         2024-12-08 23:19:35 
D1839197039238367   T   2         2024-12-08 23:19:35 
D1839197039238367   T   3         2024-12-08 23:19:35 
D1839197039238367   T   4         2024-12-08 23:19:35 
D1839197039238367   T   5         2024-12-08 23:19:35 
D1839197039238367   T   6         2024-12-08 23:19:35 
D1839197039238367   T   7         2024-12-08 23:19:35 
D1839197039238367   T   8         2024-12-08 23:19:35 
D1839197039238367   T   9         2024-12-08 23:19:35 
D9012725723313409   T   0         2024-12-08 23:19:35 
D9012725723313409   T   1         2024-12-08 23:19:35 
D9012725723313409   T   2         2024-12-08 23:19:35 
D9012725723313409   T   3         2024-12-08 23:19:35 
D9012725723313409   T   4         2024-12-08 23:19:35 
D9012725723313409   T   5         2024-12-08 23:19:35 
D9012725723313409   T   6         2024-12-08 23:19:35 
D9012725723313409   T   7         2024-12-08 23:19:35 
D9012725723313409   T   8         2024-12-08 23:19:35 
D9012725723313409   T   9         2024-12-08 23:19:35 
D5135268496965726   T   0         2024-12-08 23:19:35 
D5135268496965726   T   1         2024-12-08 23:19:35 
D5135268496965726   T   2         2024-12-08 23:19:35 
D5135268496965726   T   3         2024-12-08 23:19:35 
D5135268496965726   T   4         2024-12-08 23:19:35 
D5135268496965726   T   5         2024-12-08 23:19:35 
D5135268496965726   T   6         2024-12-08 23:19:35 
D5135268496965726   T   7         2024-12-08 23:19:35 
D5135268496965726   T   8         2024-12-08 23:19:35 
D5135268496965726   T   9         2024-12-08 23:19:35 
D6605289657785927   T   0         2024-12-08 23:19:35 
D6605289657785927   T   1         2024-12-08 23:19:35 
D6605289657785927   T   2         2024-12-08 23:19:35 
D6605289657785927   T   3         2024-12-08 23:19:35 
D6605289657785927   T   4         2024-12-08 23:19:35 
D6605289657785927   T   5         2024-12-08 23:19:35 
D6605289657785927   T   6         2024-12-08 23:19:35 
D6605289657785927   T   7         2024-12-08 23:19:35 
D6605289657785927   T   8         2024-12-08 23:19:35 
D6605289657785927   T   9         2024-12-08 23:19:35 
D2728652556725135   T   0         2024-12-08 23:19:35 
D2728652556725135   T   1         2024-12-08 23:19:35 
D2728652556725135   T   2         2024-12-08 23:19:35 
D2728652556725135   T   3         2024-12-08 23:19:35 
D2728652556725135   T   4         2024-12-08 23:19:35 
D2728652556725135   T   5         2024-12-08 23:19:35 
D2728652556725135   T   6         2024-12-08 23:19:35 
D2728652556725135   T   7         2024-12-08 23:19:35 
D2728652556725135   T   8         2024-12-08 23:19:35 
D2728652556725135   T   9         2024-12-08 23:19:35 
D1155983206284363   T   0         2024-12-08 23:19:35 
D1155983206284363   T   1         2024-12-08 23:19:35 
D1155983206284363   T   2         2024-12-08 23:19:35 
D1155983206284363   T   3         2024-12-08 23:19:35 
D1155983206284363   T   4         2024-12-08 23:19:35 
D1155983206284363   T   5         2024-12-08 23:19:35 
D1155983206284363   T   6         2024-12-08 23:19:35 
D1155983206284363   T   7         2024-12-08 23:19:35 
D1155983206284363   T   8         2024-12-08 23:19:35 
D1155983206284363   T   9         2024-12-08 23:19:35 
D3050126782878462   T   0         2024-12-08 23:19:35 
D3050126782878462   T   1         2024-12-08 23:19:35 
D3050126782878462   T   2         2024-12-08 23:19:35 
D3050126782878462   T   3         2024-12-08 23:19:35 
D3050126782878462   T   4         2024-12-08 23:19:35 
D3050126782878462   T   5         2024-12-08 23:19:35 
D3050126782878462   T   6         2024-12-08 23:19:35 
D3050126782878462   T   7         2024-12-08 23:19:35 
D3050126782878462   T   8         2024-12-08 23:19:35 
D3050126782878462   T   9         2024-12-08 23:19:35 
D5593430985697747   T   0         2024-12-08 23:19:35 
D5593430985697747   T   1         2024-12-08 23:19:35 
D5593430985697747   T   2         2024-12-08 23:19:35 
D5593430985697747   T   3         2024-12-08 23:19:35 
D5593430985697747   T   4         2024-12-08 23:19:35 
D5593430985697747   T   5         2024-12-08 23:19:35 
D5593430985697747   T   6         2024-12-08 23:19:35 
D5593430985697747   T   7         2024-12-08 23:19:35 
D5593430985697747   T   8         2024-12-08 23:19:35 
D5593430985697747   T   9         2024-12-08 23:19:35 
D6817132160290130   T   0         2024-12-08 23:19:35 
D6817132160290130   T   1         2024-12-08 23:19:35 
D6817132160290130   T   2         2024-12-08 23:19:35 
D6817132160290130   T   3         2024-12-08 23:19:35 
D6817132160290130   T   4         2024-12-08 23:19:35 
D6817132160290130   T   5         2024-12-08 23:19:35 
D6817132160290130   T   6         2024-12-08 23:19:35 
D6817132160290130   T   7         2024-12-08 23:19:35 
D6817132160290130   T   8         2024-12-08 23:19:35 
D6817132160290130   T   9         2024-12-08 23:19:35 
D0087677859011483   T   0         2024-12-08 23:19:35 
D0087677859011483   T   1         2024-12-08 23:19:35 
D0087677859011483   T   2         2024-12-08 23:19:35 
D0087677859011483   T   3         2024-12-08 23:19:35 
D0087677859011483   T   4         2024-12-08 23:19:35 
D0087677859011483   T   5         2024-12-08 23:19:35 
D0087677859011483   T   6         2024-12-08 23:19:35 
D0087677859011483   T   7         2024-12-08 23:19:35 
D0087677859011483   T   8         2024-12-08 23:19:35 
D0087677859011483   T   9         2024-12-08 23:19:35 
D5848617879446885   T   0         2024-12-08 23:19:35 
D5848617879446885   T   1         2024-12-08 23:19:35 
D5848617879446885   T   2         2024-12-08 23:19:35 
D5848617879446885   T   3         2024-12-08 23:19:35 
D5848617879446885   T   4         2024-12-08 23:19:35 
D5848617879446885   T   5         2024-12-08 23:19:35 
D5848617879446885   T   6         2024-12-08 23:19:35 
D5848617879446885   T   7         2024-12-08 23:19:35 
D5848617879446885   T   8         2024-12-08 23:19:35 
D5848617879446885   T   9         2024-12-08 23:19:35 
D8258839551248796   T   0         2024-12-08 23:19:35 
D8258839551248796   T   1         2024-12-08 23:19:35 
D8258839551248796   T   2         2024-12-08 23:19:35 
D8258839551248796   T   3         2024-12-08 23:19:35 
D8258839551248796   T   4         2024-12-08 23:19:35 
D8258839551248796   T   5         2024-12-08 23:19:35 
D8258839551248796   T   6         2024-12-08 23:19:35 
D8258839551248796   T   7         2024-12-08 23:19:35 
D8258839551248796   T   8         2024-12-08 23:19:35 
D8258839551248796   T   9         2024-12-08 23:19:35 
D9564183943150140   T   0         2024-12-08 23:19:35 
D9564183943150140   T   1         2024-12-08 23:19:35 
D9564183943150140   T   2         2024-12-08 23:19:35 
D9564183943150140   T   3         2024-12-08 23:19:35 
D9564183943150140   T   4         2024-12-08 23:19:35 
D9564183943150140   T   5         2024-12-08 23:19:35 
D9564183943150140   T   6         2024-12-08 23:19:35 
D9564183943150140   T   7         2024-12-08 23:19:35 
D9564183943150140   T   8         2024-12-08 23:19:35 
D9564183943150140   T   9         2024-12-08 23:19:35 
D5661162055343609   T   0         2024-12-08 23:19:35 
D5661162055343609   T   1         2024-12-08 23:19:35 
D5661162055343609   T   2         2024-12-08 23:19:35 
D5661162055343609   T   3         2024-12-08 23:19:35 
D5661162055343609   T   4         2024-12-08 23:19:35 
D5661162055343609   T   5         2024-12-08 23:19:35 
D5661162055343609   T   6         2024-12-08 23:19:35 
D5661162055343609   T   7         2024-12-08 23:19:35 
D5661162055343609   T   8         2024-12-08 23:19:35 
D5661162055343609   T   9         2024-12-08 23:19:35 
D0315768281146744   T   0         2024-12-08 23:19:35 
D0315768281146744   T   1         2024-12-08 23:19:35 
D0315768281146744   T   2         2024-12-08 23:19:35 
D0315768281146744   T   3         2024-12-08 23:19:35 
D0315768281146744   T   4         2024-12-08 23:19:35 
D0315768281146744   T   5         2024-12-08 23:19:35 
D0315768281146744   T   6         2024-12-08 23:19:35 
D0315768281146744   T   7         2024-12-08 23:19:35 
D0315768281146744   T   8         2024-12-08 23:19:35 
D0315768281146744   T   9         2024-12-08 23:19:35 
D3190771164153286   T   0         2024-12-08 23:19:35 
D3190771164153286   T   1         2024-12-08 23:19:35 
D3190771164153286   T   2         2024-12-08 23:19:35 
D3190771164153286   T   3         2024-12-08 23:19:35 
D3190771164153286   T   4         2024-12-08 23:19:35 
D3190771164153286   T   5         2024-12-08 23:19:35 
D3190771164153286   T   6         2024-12-08 23:19:35 
D3190771164153286   T   7         2024-12-08 23:19:35 
D3190771164153286   T   8         2024-12-08 23:19:35 
D3190771164153286   T   9         2024-12-08 23:19:35 
D0398489838111016   T   0         2024-12-08 23:19:35 
D0398489838111016   T   1         2024-12-08 23:19:35 
D0398489838111016   T   2         2024-12-08 23:19:35 
D0398489838111016   T   3         2024-12-08 23:19:35 
D0398489838111016   T   4         2024-12-08 23:19:35 
D0398489838111016   T   5         2024-12-08 23:19:35 
D0398489838111016   T   6         2024-12-08 23:19:35 
D0398489838111016   T   7         2024-12-08 23:19:35 
D0398489838111016   T   8         2024-12-08 23:19:35 
D0398489838111016   T   9         2024-12-08 23:19:35 
D4088718654019187   T   0         2024-12-08 23:19:35 
D4088718654019187   T   1         2024-12-08 23:19:35 
D4088718654019187   T   2         2024-12-08 23:19:35 
D4088718654019187   T   3         2024-12-08 23:19:35 
D4088718654019187   T   4         2024-12-08 23:19:35 
D4088718654019187   T   5         2024-12-08 23:19:35 
D4088718654019187   T   6         2024-12-08 23:19:35 
D4088718654019187   T   7         2024-12-08 23:19:35 
D4088718654019187   T   8         2024-12-08 23:19:35 
D4088718654019187   T   9         2024-12-08 23:19:35 
D5974336634710918   T   0         2024-12-08 23:19:35 
D5974336634710918   T   1         2024-12-08 23:19:35 
D5974336634710918   T   2         2024-12-08 23:19:35 
D5974336634710918   T   3         2024-12-08 23:19:35 
D5974336634710918   T   4         2024-12-08 23:19:35 
D5974336634710918   T   5         2024-12-08 23:19:35 
D5974336634710918   T   6         2024-12-08 23:19:35 
D5974336634710918   T   7         2024-12-08 23:19:35 
D5974336634710918   T   8         2024-12-08 23:19:35 
D5974336634710918   T   9         2024-12-08 23:19:35 
D9999322064638264   T   0         2024-12-08 23:19:35 
D9999322064638264   T   1         2024-12-08 23:19:35 
D9999322064638264   T   2         2024-12-08 23:19:35 
D9999322064638264   T   3         2024-12-08 23:19:35 
D9999322064638264   T   4         2024-12-08 23:19:35 
D9999322064638264   T   5         2024-12-08 23:19:35 
D9999322064638264   T   6         2024-12-08 23:19:35 
D9999322064638264   T   7         2024-12-08 23:19:35 
D9999322064638264   T   8         2024-12-08 23:19:35 
D9999322064638264   T   9         2024-12-08 23:19:35 
D0870865387160203   T   0         2024-12-08 23:19:35 
D0870865387160203   T   1         2024-12-08 23:19:35 
D0870865387160203   T   2         2024-12-08 23:19:35 
D0870865387160203   T   3         2024-12-08 23:19:35 
D0870865387160203   T   4         2024-12-08 23:19:35 
D0870865387160203   T   5         2024-12-08 23:19:35 
D0870865387160203   T   6         2024-12-08 23:19:35 
D0870865387160203   T   7         2024-12-08 23:19:35 
D0870865387160203   T   8         2024-12-08 23:19:35 
D0870865387160203   T   9         2024-12-08 23:19:35 
D8431054030665542   T   0         2024-12-08 23:19:35 
D8431054030665542   T   1         2024-12-08 23:19:35 
D8431054030665542   T   2         2024-12-08 23:19:35 
D8431054030665542   T   3         2024-12-08 23:19:35 
D8431054030665542   T   4         2024-12-08 23:19:35 
D8431054030665542   T   5         2024-12-08 23:19:35 
D8431054030665542   T   6         2024-12-08 23:19:35 
